Nombre,Título,Fecha,Rating,Reviews,Tipo
El Mono Bandido,Gran sitio,Fecha de la visita: noviembre de 2019,50,Buenísima atención de Paula! Gran sitio. La música es muy buena y la atención fue muy buena. Y buena idea la de dar un animal para la cuenta,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Muy buena atencion,Fecha de la visita: noviembre de 2019,50,"Me gusto mucho el servicio de paula, muy amable y atenta. Cerveza muy buena y buena musica. Me gustarin mucho los banos","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Halloween,Fecha de la visita: noviembre de 2019,50,"Muy buen ambiente, la cerveza tiene un sabor increíble, las papas mega crocantes y muy buena música. Pa qué más???","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Mono bandido recomendado,Fecha de la visita: noviembre de 2019,50,"Muy buen lugar, buena comida y cerveza, buen ambiente. Súper recomendado para venir con amigos a pasar el rato","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Recomendado,Fecha de la visita: octubre de 2019,50,"El ambiente del sitio es muy agradable, La decoración del sitio es linda, la comida es muy rica, buen plan en pareja y con amigos, La atención de Paula la mejor. Ame la decoración de las copas, las servilletas y los porta vasos! Volveremos!","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Excelente!,Fecha de la visita: octubre de 2019,50,"Comida y cerveza muy buenas, atención al cliente excelente. Gracias, volveré pronto. Vasco, Portugal","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Muy recomendado,Fecha de la visita: octubre de 2019,50,"La cerveza de este lugar es deliciosa, la atención es muy buena y las instalaciones son muy agradables y cómodas. Los precios de las jarras oscilan entre 35 y 45k","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Pola de Maracuyá,Fecha de la visita: octubre de 2019,50,"Con una buena pola pasé un buen momento en compañía de un buen hombre. Maravilloso y muy cool, ya? Gracias!","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,El canguro sin cabeza,Fecha de la visita: octubre de 2019,50,"Es un lugar de muy buen ambiente, con la mejor infraestructura y diseño, te da una vibra muy cool para cualquier plan.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,El mono,Fecha de la visita: octubre de 2019,50,Buen sitio ! Un ambiente agradable solo para mejorar un poco la distribución de las mesas nos toco una zona donde habían muchas mesas comparando con otros sectores del sitio,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Amigos y pola,Fecha de la visita: octubre de 2019,50,"Buen sitio y buena comida, buena idea en las servilletas. Ideal para extranjeros a un buen precio........","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Conoci el amor 😍,Fecha de la visita: octubre de 2019,50,"Gracias a las servilletas disfrute una noche edpectacular con mis amigas.excelente servicio, todo super rico y yo mas que feliz","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,"Un gran lugar, con servilletas de amor y cervezas.",Fecha de la visita: octubre de 2019,50,Los cocktails un hit! Y nos divertimos toda la noche con las servilletas y los mensajes. Recomendadísimo para pasar un gran rato con amigos y una buena pola.,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Un gran plan para parchar,Fecha de la visita: octubre de 2019,50,"Es un gran lugar para hacer la previa. Tienen un gran concepto. Tiene un juego de servilletas para conocer gente, la comida es increíble y los cócteles son muy buenos","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,cumple Ale,Fecha de la visita: octubre de 2019,50,"buena comida, gran esmero en la atención y decoración, ambiente versátil,excelente sitio para ir con amigos","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Cumple Ale,Fecha de la visita: octubre de 2019,40,Buen servicio y buena atención... Recomendado para hablar el sabor de las comidas es bueno y buenas salsas,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Cumple Ale,Fecha de la visita: octubre de 2019,50,"Excelente lugar, muy lindo , buena musica y buen servicio , el tema del bar muy chevere , súper recomendando para planes de amigos .","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Good food,Fecha de la visita: octubre de 2019,50,"Excelentes hamburguesas y un lugar espectacular para venir con amigos, recomiendo la burger pícara...","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Cumple de ale,Fecha de la visita: octubre de 2019,50,"Exelente lugar servicio,El ambiente es muy ameno. El mono bandido totalmente recomendado. excelente atencion.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Cumple de Ale,Fecha de la visita: octubre de 2019,50,"Un restaurante muy acogedor para disfrutar con familia y/o grupo de amigos, servicio excelente y comida muy rica.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Mi primera vez en mono bandido,Fecha de la visita: octubre de 2019,50,Severa atención. Un ambiente muy agradable para pasar con amigos. Espero volver pronto Gracias Milena :3,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Servicio full,Fecha de la visita: octubre de 2019,50,"La mejor experiencia, volvería siempre... Pau nos atendió cómo reyes, es la mekor... Las servilletas son un hit!","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Despedida,Fecha de la visita: octubre de 2019,50,Es el mejor sitio para tomar unas cervezas con amigos. Un sitio muy cómodo y con un excelente servicio,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,El mono bandido es genial,Fecha de la visita: octubre de 2019,50,"Mejor lugar ever. Buena vibra, servicio, todo. Buen lugar para ir con amigos. Recomendado cualquier día de la semana.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,EL MEJOR SERVICIOOO,Fecha de la visita: octubre de 2019,50,"Vine con mis 80 amigos... y literal todos la pasamos INCREÍBLE , la cerveza es una chimba. Definitivamente fue una excelente experiencia","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,7% beer,Fecha de la visita: octubre de 2019,50,"Buena cerveza de 7% grados de alcohol, raro en las artesanales de Bogotá..... #Marco buena atención.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Buen sitio para tomar polas,Fecha de la visita: octubre de 2019,50,"Es un excelente sitio para pasar con los amigos, tomar polas y escuchar buena música! Excelente y super recomenda.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Mono bandido,Fecha de la visita: octubre de 2019,50,"Me gustó bastante, muy buena la comida, la música estuvo estupenda y la atención excelente :) #marco","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Comida y ambiente agradable,Fecha de la visita: octubre de 2019,50,"Fuimos atendidos muy bien por Milena, el sitio es muy acogedor, buena cerveza, buena comida y excelente atención, súper recomendada","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Miernes,Fecha de la visita: octubre de 2019,50,"Milena, excelente servicio!! Que buena noche. Pedimos una jarra de cerveza Pale Ale, la mejor cerveza artesanal de la ciudad.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Excelente experiencia,Fecha de la visita: octubre de 2019,50,Buen lugar y buena música. Perfecto para encender motores y cerrar capítulos. Súper la atención de Milena,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Delicioso,Fecha de la visita: julio de 2019,50,"Un lugar donde puedes pasar un gran momento con amigos celebrar, compartir deliciosa la hamburguesa. Volveré...","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,La mejor cerveza,Fecha de la visita: octubre de 2019,50,"El mejor servicio que he tenido, excelente atención a mesa, nos atendió una chica morenita super amable y atenta. El hecho de las pruebas para saber que cerveza nos gusta o deseamos, fue increible, el ambiente es ameno. Super recomendable.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Visita,Fecha de la visita: octubre de 2019,50,"La experiencia fue genial! Paula es demasiado gentil, puesyo que se tomó el tiempo de explicarnos el significado de los obhetos sobre las mesas","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Amigos!,Fecha de la visita: octubre de 2019,50,"Muy buena opción para compartir en compañía de amigos o pareja , deli la cerveza y execelente servicio","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Que gran lugar!!,Fecha de la visita: octubre de 2019,50,"Estuvimos el viernes y la pasamos genial. esperamos un rato porque llegamos sin reserva pero el administrador nos ayudo con una mesa ya que eramos un grupo grande, sumándole lo buenas que son las cervezas!","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Mono bandido increíble,Fecha de la visita: octubre de 2019,50,"Estaba paseando por Bogotá y encontré el mono bandido y venga, ha estado de ostias. Lugar recomendado, muy rico!","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Pola,Fecha de la visita: octubre de 2019,50,"Muy buena la cerveza y disfrutando de buena compañía, excelente servicio.. muy buena la atención....","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Un lugar fantastico,Fecha de la visita: octubre de 2019,50,"Espectacular me encanto la música, decoración cómida, la cerveza deliciosa es diferente muy buena la atención fue lo máximo la mesera fue atenta cordial realmente me sentí muy bien cuando vallan les recomiendo pedir a Milena una jovencita súper atenta y sinpatica🍻 gracias","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,El mejor lugar,Fecha de la visita: octubre de 2019,50,Es un lugar muy acogedor la comida es excelente y la atención es genial una chica de nombre Blanca siempre nos atiende con la mejor actitud,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,El mejor restaurante bar de Bogotá,Fecha de la visita: octubre de 2019,50,"Es el lugar perfecto para ir en pareja, el ambiente se presta para entablar una buena conversación y la comida es deliciosa.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,😍,Fecha de la visita: octubre de 2019,50,"Voy cada fin de semana y vivo enamorada del lugar,me gusta las papas bravas y el alioli te las recomiendo, me atendió blanca es alegré.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Tarde de amigos,Fecha de la visita: octubre de 2019,50,"Estuvo excelente, la cerveza, la comida y la atención también estuvo espectacular, tuvimos una tarde súper agradable y la compañía de blanquita, quien nos atendió súper bien!!","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,La mejor opción,Fecha de la visita: octubre de 2019,50,Queda muy cerca al parque la 93 es hermoso y el servicio el mejor.... Blanca y el barman son los mejores y atentos.,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Buena atención,Fecha de la visita: octubre de 2019,50,Vinimos en la tarde el domingo y la atención de Milena fue muy buena. El lugar es agradable y los precios son razonables.,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Excelente servicio,Fecha de la visita: octubre de 2019,50,"Me pareció genial la atención, también la frescura y sabor de los productos. Genial tu atención #Blanca","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Excelente,Fecha de la visita: octubre de 2019,50,"Una buena experiencia, excelente comida y servicio. un excelente ambienta para ir en pareja u amigos. #blanca","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,El mejor sitio,Fecha de la visita: octubre de 2019,50,"Blanca me dio la mejor atención, disfrute una magnífica hamburguesa acompañada de la mejor cerveza artesanal.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Genial,Fecha de la visita: octubre de 2019,50,"El ambiente es genial, la comida es deliciosa, un buen lugar que visitar en Bogotá, lo recomiendo un excelente servicio #blanca","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Es hermoso.,Fecha de la visita: octubre de 2019,50,"Me encanta todo, literal todo del sitio recomiendo la serveza belgian y las tapitas #blancalamejor......","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,La mejor experiencia :),Fecha de la visita: octubre de 2019,50,"El dia de ayer visite el mono bandido y me senti como en casa, me atendio una chica llamada Milena Castilblanco y su servicio fue genial! Queria destacar su exelente servicio! Gracias mono bandido por permitirnos vivir momentos únicos!","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Súper excelente,Fecha de la visita: octubre de 2019,50,"Un lugar Genial , el ambiente, música y cerveza espectacular . Milena es la mejor mesera .muy buena atención al cliente la recomiendo mucho “LA MEJOR”","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Truco de las servilletas,Fecha de la visita: octubre de 2019,50,"Trate de conquistar una bella mexicana... Con la ayuda de pau... Pero no se dieron las cosas... Igual la dimos toda... Y. Me llevo una gran experiencia, definitivamente me diverti mucho","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Noche de re encontró,Fecha de la visita: octubre de 2019,50,Milena nos atendió muy bien y fue la mejor mensajera!!! La mejor cerveza del mundo! Viva el mono bandido!!!,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Una risa pa recordar,Fecha de la visita: octubre de 2019,50,"Paula es una divina gvn 😍😍😍😍😍 Mi amor platónico, Aparte me atendió como nunca antes ... volveré por ella y por esa magnifica cerveza...enamorado de la cerveza .. la música y ella ...","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,El mejor servicio,Fecha de la visita: octubre de 2019,50,Una noche innolvidable gracias a paula ♥️🥰😜 siempre atenta brindadonos diferentes opciones para mejorar l noche. La mejor musica y ambiente de bogota para estar relajados.,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,el amor esconde,Fecha de la visita: octubre de 2019,50,maravilloso lugar para veladas exquisitas. Delicioso todo . ambiente agradable. 🙏🙏😍😍la chica muy atenta,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Buen ambiente!,Fecha de la visita: octubre de 2019,50,"El lugar es excelente, buena música y ambiente agradable para compartir, con una gran atención de Milena... Súper! Volveremos!","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Amor y amistad,Fecha de la visita: octubre de 2019,50,"Excelente lugar, buena música, buen ambiente, la comida es rica, Milena nuestra mesera es un amor. Super recomendado","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Excelente atención!,Fecha de la visita: octubre de 2019,50,Súper agradable atención y excelente atención de Milena! Muy recomendado para pasar un rato agradable!,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Excelente lugar,Fecha de la visita: octubre de 2019,50,"Excelente lugar para pasar el rato y conversar, también fue excelente la atención de Angie, quien nos comentó sobre el lugar y la dinámica del lugar. Súper recomendadísimo!","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Cerveza artesanal de calidad!!!!!,Fecha de la visita: octubre de 2019,50,"La cerveza, el ambiente, la mejor atencion! Todo muy Chevere y agradável! Gracias el mono bandido, de verdad!","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Mejor cerveza de bogota!!!,Fecha de la visita: octubre de 2019,50,Una cerveza muy rica . La mejor atencion de Bogotá . Tuve una excelente experiência con la comida y bebida lo recomiendo al 100%,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Uma experiência com amigos inesquecível - Ardilla,Fecha de la visita: octubre de 2019,50,"Apesar de ser de Colombia nunca había estado en el Mono bandido, fue una experiencia única con una atención excepcional lo recomiendo por siempre","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Lo mejor de lo mejor,Fecha de la visita: octubre de 2019,50,"Estuve en mi cumpleaños festejando con un grupo grande de amigos, el ambiente estuvo increíble, y ni hablar de la atención de las chicas y chicos, nos trataron súper bien... RECOMENDADO 100‰ ♥️😁😁😁","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Muy buen lugar para compartir con los amigos,Fecha de la visita: octubre de 2019,50,El mono chapinero (calle 54) es un muy buen lugar para compartir con los amigos. Recomendado para todos.,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Muy buena cerveza artesanal y excelente ambiente!!,Fecha de la visita: octubre de 2019,50,"Muy buena atención, el lugar hermoso, muy buena música y sobre todo muy buena cerveza artesanal!! La vibra del lugar es genial!!","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,4 amigos con 4 cervezas,Fecha de la visita: octubre de 2019,50,"El ambiente, música, LA ATENCIÓN y cerveza del lugar esta buenísimo.. sin duda, una parada obligatoria si estas en Bogota! Roberto🇵🇦","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Exelente servicio,Fecha de la visita: septiembre de 2019,50,"Magnífico servicio, excelente opción para ir parchar un fin de semana, así mismo, muy buena atención por parte de Stephanie.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Tuve el gorila,Fecha de la visita: septiembre de 2019,50,"El ambiente es bueno, la música es agradable, hay una oferta variada de bebidas y comida, con buena atención.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Amor&amistad,Fecha de la visita: septiembre de 2019,40,"Sitio recomendado, buen ambiente, muy buena atención, el lugar muy lindo, deliciosa la comida; sin duda volvería...","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,No se da buen servicio,Fecha de la visita: abril de 2019,20,El lugar es muy encerrado el ruido de las otras personas que están ahí perturba la conversación. No hay buena orientación por parte de las meseras. No se da una degustación de los diferentes tipos de cerveza para elegir mejor.,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Buen lugar,Fecha de la visita: marzo de 2019,30,"Es un lindo espacio, buen ambiente pero la cerveza artesanal, así como la comida no son algo a destacar.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Después del trabajo,Fecha de la visita: julio de 2019,40,"Sitio con buena música, buenas Cervezas pero sobre todo muy buenas GYN & TÓNIC ... es importante llegar temprano pues la fila es larga y hay que esperar ... magnífica iluminación que invita a entrar ...","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Buenísimo,Fecha de la visita: agosto de 2019,50,"Muy buen sitio. Buen ambiente, la cerveza y la comida son muy ricas. Fui al de la 69 con 10, creo en la 50 y algo con 4 hay uno.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Lugar especial,Fecha de la visita: agosto de 2019,50,"Lugar especial para cerveza, música y amigos. Atención especial, variedad de bebidas y comidas.. Sitio ideal en Bogotá","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Excelente,Fecha de la visita: junio de 2019,50,"Un gran lugar para compartir con amigos, variedad de comidas, cervezas y una cidra espectacular! La atención fue impecable y la relación de calidad/precio es muy buena.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Me encanta este lugar!,Fecha de la visita: agosto de 2019,50,"La atención fue increíble, mejor que las cervezas, aún cuando eran divinas!!!!! Tremendo lugar, lo recomiendo ampliamente","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Excelente,Fecha de la visita: agosto de 2019,50,"Excelente lugar, muy buena musica y ambiente. Muy buena atencion, una carta amplia con variedad de bebidas y comida","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Excelente servicio,Fecha de la visita: agosto de 2019,50,"El lugar es increíble para pasar un rato con amigos. Buena comida y cerveza. El servicio de Niki, inigualable.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,El mono bandido es el mejor bar de Bogotá!,Fecha de la visita: agosto de 2019,50,"Excelente lugar, perfecto para salir con amigos. La atención de Nika fue excelente. Recomiendo la cerveza Witbier y la hamburguesa vegetariana.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Nika hace que el mono sea el mejor lugar del mundo,Fecha de la visita: agosto de 2019,50,"Nika es excelente y hace venir al mono una experiencia increíble, 100 por ciento recomendado. Hay que venir al mono todo el tiempo","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Excelente servicio!,Fecha de la visita: agosto de 2019,50,"El ambiente, las servilletas, pro! Recomendado. Nika, excelente servicio. Recomiendo la cerveza belga","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,La monada,Fecha de la visita: agosto de 2019,50,"Un lugar bastante agradable para compartir, lugar original limpio personas atentas y buena música....","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Gran sitio,Fecha de la visita: agosto de 2019,50,"Nika es la jefa de jefas, creo que la amo al infinito ❤️ Todo muy rico todo muy bello y de seguro volveré","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Súper increíble :),Fecha de la visita: agosto de 2019,50,El sitio es un lugar increíble con un gran ambiente. Nika fue nuestra mesera y ayudó a que nuestra noche fuera genial :D,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Muy bueno,Fecha de la visita: agosto de 2019,50,"Nika fue una gran mesera. Adicionalmente, el ambiente del restaurante es excelente. Por último, la comida era excepcional. Muy recomendado.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Increíble :D,Fecha de la visita: agosto de 2019,50,"Nika fue muy atenta y amable, el ambiente muy chévere y original con los nombres de las mesas y la idea de la servilleta. Las cervezas son deliciosas (sobretodo la witbier) y la comida deliciosa 😁.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Festejo de cumpleaños,Fecha de la visita: agosto de 2019,50,"Angie es la mejor de las asesoras que he tenido en mi vida!!! Amo este lugar!!! Es de lo mejor que se ha desarrollado en Bogotá, buena carta de comidas, muy buenos precios, una atención increible y una ubicación super central.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Descrestado!!,Fecha de la visita: agosto de 2019,50,"El lugar estaba lleno, pero el barman Ricardo tenia espacio y ademas de ayudarnos en ubicacion amenizo muchisimo nuestro estadia y nos motivo a compartir unos buenos tragos que hicieron nuestra noche magnifica!","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Excelente lugar,Fecha de la visita: agosto de 2019,50,"Buen sitio para tomar cerveza o coctel y charlar... buen servicio, buen ambiente, buena musica. El barman es muy amable y atento.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Amigos,Fecha de la visita: agosto de 2019,50,Un excelente lugar para pasarla con amigos buena cerveza lo mejor de la 93 gracias angie por tu atención,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,El mejor ambiente,Fecha de la visita: julio de 2019,50,"El mejor lugar del parque 93 para tomarse una cerveza en Bogotá sin duda. Excelente música, servicio y sobre todo ambiente. Muy recomendado!","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Parche!,Fecha de la visita: julio de 2019,50,"Espacio agradable, diferente, cómodo, buen ambiente, buen servicio para pasar con amigos, buena música , rica comida y cerveza recomendado","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Sitio muy agradable! Excelente atención!,Fecha de la visita: julio de 2019,50,"El ambiente es muy bueno, los precios están bien, gran variedad de bebidas y comida. Blanca es lo maximoooo.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Gin y pola,Fecha de la visita: julio de 2019,50,"Estuvimos con amigos celebrando nuestro matrimonio, la pasamos delicioso, no teníamos reserva y el host Héctor súper querido nos dio una mesa, la cerveza deliciosa y el fin de frutos. Volveremos!","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Ehhh monito!,Fecha de la visita: julio de 2019,50,Qué buenas cervezas tienen. Recomendado! Qué buen plan es sentarse y poder catar cervezas artesanales de muy buen nivel. Esto me hace orgulloso cómo amante de la cerveza y Coleccionista de que se esté elaborando cerveza de tan bien nivel.,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Deliciosa experiencia!!,Fecha de la visita: julio de 2019,50,"La Hamburguesa Bandida deliciosa!! La cerveza belgian exquisita, buena música! Sin duda recomendado!","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Excelente servicio,Fecha de la visita: julio de 2019,50,"Muy buen servicio, el ambiente es perfecto para charlar y pasar un excelente rato con amigos !!!!!!!","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Muy buen sitio para compatir,Fecha de la visita: julio de 2019,40,"Muy buen sitio para compartir, la cerveza de belgian es la mejor!, para comer están buenas las hamburguesas sobre todo la pícara","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Excelente lugar para pasar con amigos,Fecha de la visita: julio de 2019,50,"Buena cerveza, buen ambiente, buena música. Volveré a compartir con amigos y pasar un grato agradable","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,La mejor cerveza,Fecha de la visita: julio de 2019,50,Vine porque los seguía en Instagram y me gustaba sus historias y no me arrepiento Me encanto el serviico el ambiente es fenomenal muy contemporáneo lo recomiendo un 1000%,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Paula la mejor mesera,Fecha de la visita: julio de 2019,50,Paula nos atendió muy bien. Muy buena recomendación de cerveza y comida. El ambiente espectacular. Recomendado 100%.,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Cerveza la mejor de bogota,Fecha de la visita: julio de 2019,50,Una chimba esa mesera Paula bacano como en casa. Nos regalaron cerveza hota lo mejor el ambiente es uno de los mejores en bogota,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Sitio agradable,Fecha de la visita: julio de 2019,50,"Buen sitio para compartir hamburguesa y cerveza. El ambiente del lugar es cálido y super agradable, para pasar un buen rato. Buena música y super cómodo.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Mono bandido lo mejor,Fecha de la visita: julio de 2019,50,"Un sitio muy agradable, muy lindo, excelente servicio, lugar muy agradable para tomar con los amigos","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Volvería de nuevo,Fecha de la visita: julio de 2019,50,"El servicio es muy bueno y el concepto diferente, todo es muy bueno. La comida y atención fue excelente","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Buena atención,Fecha de la visita: julio de 2019,50,"Recomendado, buena música y cerveza. También la atención, y el sitio muy bonito, para pasar una tarde.","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,"Buena cerveza, música y comida!",Fecha de la visita: julio de 2019,50,Deliciosa la hamburguesa y la cerveza!! Recomendadisimo! Vengan a pedir la amber Ale y las cervezas de la casa.,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Buena comida y excelente ambiente,Fecha de la visita: julio de 2019,50,Ambiente lindo y acalientador en el frío de Bogotá. La cerveza y la comida son muy buenas y el servicio es increíble. Hurray a Angie qué nos apoyó con el servicio!!! Excelentes opciones vegetarianas! Super recomendado!!,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,El mejor ambiente y comida para pasar con los amigos,Fecha de la visita: julio de 2019,50,"La comida deliciosa, ambiente agradable, musica espectacular y Nika nos ha brindado un servicio excelente..","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Chimba,Fecha de la visita: julio de 2019,50,"Nikka me atendió, y fue la mejor experiencia de cervezas que he tenido en mucho tiempo.’gracias Mono Bandido por una gran experiencia !!","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Felicitaciones,Fecha de la visita: julio de 2019,50,Excelente atención ... lo mejor ... ambiente ... atención y tranquilidad !!! Súper recomendado ... Jameson buen Whiskey!!! Gracias a Angie Bohorquez..la mejor !!!,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Mejor bar para beber,Fecha de la visita: julio de 2019,50,Es un bar encantador que con Luna gana mucho. No dudes en tomarte una cerveza un jueves. Las servilletas tienen truco.,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Muy bueno!,Fecha de la visita: julio de 2019,50,"Delicioso, divertido, buen ambiente, buena música, buena atención y la hamburguesa es deliciosa!!! De cumpleaños te regalan un delicioso tequila!!!","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Cumple,Fecha de la visita: julio de 2019,50,"Me encantó el sitio, excelente atención, buena música,buena comida decoración acogedora menú de bebidas y comida variados","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Excelente sitio,Fecha de la visita: julio de 2019,50,Mono Bandido de la 93 la mejor atencion del host y los meseros! recomendado para volver siempre.....,"Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Gran Lugar,Fecha de la visita: julio de 2019,50,"Buena música, la comida deliciosa y buenos cocteles! 100% recomendado! Cóctel recomendando gin and tónic de frutos rojos","Pub, Gastropub, Bar, Comida rápida"
El Mono Bandido,Gran Sitio,Fecha de la visita: junio de 2019,50,"Que buen sitio para estar con amigos y tomar unos buenos Gin! Buenos precios, buen ambiente y muy lindo bar.","Pub, Gastropub, Bar, Comida rápida"
